text,label
#MasterChefBR muito emocionante hoje!!,Positivo
"@user Larga esse merda do seu marido, ele é verme, bandido ou vc vai compactuar com a criminalidade? #SextaDetremuraSDV #Encontro",Negativo
E o próximo #MasterChefBR será o Profissionais. Desistiram do Kids?,Neutro
Meu prato hoje no #MasterChefBR seria fritar a sardinha e cortar um limão p colocar ao lado do prato. Só isso. Sardinha frita! Maravilha! rs,Positivo
Aaaaah não kkkkkkkkkkk @user #ConversaComBial #MaiaraeMaraisaNoBial,Negativo
#VideoShowAoVivo Queria que Mônica irose voltase Por favor Mônica volta depois que terminar bater retro,Neutro
Nham 😋 qnt comida gostosa #MasterChefBR,Positivo
"era só o que faltava né, que cara ridículo #Encontro",Negativo
COMO ASSIM O CARLOS ALBERTO DE NÓBREGA TEM 81 ANOS?! :OOO  #TheNoite,Neutro
"#AltasHoras Tomás é muito bonitinho,to apaixonada❤",Positivo
TEM QUE SAIR OS DOIS #MasterChefBR,Negativo
Parece meu pai me emprestando o carro 😂😂😂😂 #MasterChefBR,Neutro
"meus favs na mesma equipe, amém #EquipeAzul #MasterChefBR",Positivo
@user não passa nem ar #MasterChefBR,Negativo
sopa de piroca #MasterChefBR,Neutro
Eu quero ser amigo dessa cara de preto na platéia. Alguém me passa o whats dele #AltasHoras,Positivo
"E, agora toca o telefone dele.  Ain.. Que indelicado! #Encontro",Negativo
#MasterChefBR equipe azul,Neutro
Carlos Alberto de Nóbrega falando sobre os 30 anos dele na Praça é nossa no #TheNoite tá muito legal,Positivo
Tem rã viva hj no #MasterChefBR ? Me avisa p eu nem começar a assistir.,Negativo
Aquele momento que é  00:30 e você está com vontade de cozinhar sardinha por causa do @user pois é 😅😅 #MasterChefBR,Neutro
PQP o Maluma é muito lindo! 😂💜💜 #TheNoite,Positivo
ele já ta tenso e esse povo ainda fica gritando ah plmdds nem #MasterChefBR,Negativo
#VideoShowAoVivo a expressão levar farelo significa levar a pior!,Neutro
Agora é a vez do meu anjo  #MasterChefBR,Positivo
"Meu God, ainda estão falando do tal nhoque de abóbora!!! Manda pra cá que eu como tudo e acaba com isso logo. #MaisVocê",Negativo
O maluma não gostou do abraço da Juliana. Kkkkkkkkkkkkkkk #thenoite,Neutro
Vitor B ficou que lindo❤️  #MasterChefBR,Positivo
mds tá muito acirrado tô nervougfj #MasterChefBR,Negativo
Um dente  #MasterChefBR,Neutro
Tony Bellotto falando sobre o exercício como forma terapêutica de olharmos os nossos fantasmas #ConversaComBial FATO!,Positivo
PASSA NO SEU NAMARIA!  #MaisVoce,Negativo
"#MaisVocê Louro, ajuda aí, estão destruindo a pantufa da Ana Maria. Kkkkkk",Neutro
@user aaaaah que saudade que eu tava de assistir video show e principalmente te ver nas telinhas #VideoShowAoVivo,Positivo
to esperando o clipe. nao tenho paciência nao. #DomingoLegal,Negativo
É a Totia Meireles mesmo! Tenho certeza! #VideoShowAoVivo,Neutro
MALUMA É UM TUDINHO DE HOMEM QE PQP ❤ #TheNoite,Positivo
Vergonha alheia desse gordo que tá se achando o macho alfa! NOJO #Encontro,Negativo
Hoje a Miriam sai? Sim ou com certeza? #MasterChefBR,Neutro
Guilherme Arantes é o maior! #Encontro,Positivo
"Tão triste ter que assistir #masterchefbr só na quarta :(, não da nem pra acompanha a #",Negativo
A convidada de hoje é a Fátima Bernardes (@user). Acertei? #VideoShowAoVivo,Neutro
"Sardinha em lata é um ingrediente fantástico. Além de saborosa, é versátil. #MasterChefBR",Positivo
"""Um bebê de 14 anos"" HAHAHAHA #TheNoite",Negativo
Ganhei a noite com vcs cantando Se Olha no Espelho. #ConversaComBial  #MaiaraeMaraisaNoBial @user,Neutro
"Se fosse eu com essas sardinhas, ia fritar elas, deixar bem sequinha colocar um limão do lado, tá pronto meu prato #MasterChefBR",Positivo
Que ridículo #Encontro,Negativo
#VideoShowAoVivo faça um #MeuVideoÉUmShow parte II com a Claudia Raia pra vermos o restante da carreira que faltou.,Neutro
#Bial para todos e #Pedro para os íntimos!! Berrooooooo...... Morrroooooo... #Conversacombial,Positivo
Acho que o Vitor B que vai hj :/ #MasterChefBR,Negativo
Nossa véi!!  Olha a camisa e a gravata  do @user . #VideoShowAoVivo,Neutro
"@user se divertindo ao som do É O Tchan, uma fofa!  #VanessaDaMata #CaixinhaDeMúsicaDVDVanessaDaMata #AltasHoras",Positivo
Bem triste que o @user saiu do #MasterChefBR :(,Negativo
#MaisVoce EU QUERO MEU CABELO ASSSIMMMMMMM,Neutro
Ahhh como é bom ouvir @user falar... sempre confortante #conversacombial,Positivo
#MasterChefBR to com medo pelo meu amorzinho @user fica amore Tinha que sair essa nojenta da Miriam,Negativo
#VideoShowAoVivo a convidada do meu vídeo é um show é o mozão do @user @user,Neutro
"Uma família que se chama AMOR! Tô aqui emocionada de ver, que delicia, que alegria, uma felicidade imensa ❤️🙏🏻❤️ Deus abençoe  #encontro",Positivo
Partiu assistir a reprise do #MasterChefBR e sofrer com a saida do @user de novo. Pq sou dessas! Rever a cena q estraçalhou meu ❤ 😢💔,Negativo
Já estou com meu avental de comentar #MasterChefBR,Neutro
"A @user é a melhor pessoa, já era fã agora triplicou! #AltasHoras #NaturalOnde? #NuncaQuis #TbmNãoQuero #BarrigãoxBuraquinho hahaha",Positivo
"Jacquin falou que Belém é limitada pra sobremesa? MANO, esse cara não tem noção nenhuma do que ele falou!!! #masterchefbr",Negativo
toda vez que assisto Masterchef dá uma fome... #MasterChefBR,Neutro
Perdi de ver o #MasterChefBR por motivos de me abafei nas cobertas e esqueci da vida,Positivo
#MasterChefBR quanta espinha.... deus me livre....,Negativo
O menino é o Zaque do Love Store! #VideoShowAoVivo,Neutro
Maiara e Maraísa no #ConversaComBial vamos curtir um modao @user ?,Positivo
#MasterChefBR VAI VITOR B NÃO DECEPA PARTE DO DEDO HOJE!!!!,Negativo
"@user Eu teria medo de vazar meus nudes, claro. #Encontro",Neutro
O programa tá demais hoje. #DomingoLegal,Positivo
Memórias da querida @user no #MaisVoce me fazendo sentir saudades e chorar! @user,Negativo
Não foi essa semana mas na próxima a Mirian sai #MasterChefBR,Neutro
"#MaisVocê minha irmã calça 34 e compra sapato em qualquer loja,nunca teve dificuldade em encontrar essa numeracao",Positivo
"#MasterChefBR essa Mirian só quer fazer o que dá na telha, ô mlr chata",Negativo
Acho q o mr catra fumou alguma coisa antes de gravar a entrevista com o @user kkkkkkk #thenoite #danilogentili,Neutro
"#DuasCaras foi uma novela maravilhosa, merece reprise! Lembrando que neste ano a novela completa 10 anos. #vídeoshowaovivo",Positivo
Chegou visita: abre umas latas de ervilha!!! Meu Deus!! #MasterChefBR,Negativo
"As pessoas confundem SOTAQUE com falar errado, falar gíria etc... nada a ver... termos e expressões regionais é diferente! #VideoShowAoVivo",Neutro
Quero abraçar o @user e colokr num potinho😍 #MasterChefBR,Positivo
Miriam cai fora...fazer a coitadinha não pega..  #MasterChefBR,Negativo
#VídeoShowAoVivo Otaviano. Otaviano. Você não lembra de mlm você esqueceu de mim esqueceu sou eu maria Cristina,Neutro
"Olha essa mulher, tem 9 filhos (de 4 a 24 anos) super realizada. Seria meu sonho?! 😁💕 #Encontro",Positivo
Só de ver a sardinha em lata já tá me dando alergia! #alergica #enlatados #masterchefbr,Negativo
#MasterChefBR só de ver sardinha eu já tava eliminada,Neutro
#Encontro ACHO QUE EU AMEI MESMO DISTANTE! Que lindo Nando Reis...,Positivo
Hoje vou ver o #MasterChefBR pois ontem estava grudada no #powercoupleBrasil TRISTE pq já soube da eliminação do @user,Negativo
Acho que quem vai sair é Douglas no #MasterChefBR,Neutro
Sandy mt maravilhosa socorro #Encontro,Positivo
O agrião tá se sentindo sozinho nesse prato de moqueca #MasterChefBR,Negativo
"""Advogado de Lula"" ""Na Justiça"" ""Nando Reis"" ""The National"" ""Two Ghosts"" #Encontro Kiwi Zimbábue",Neutro
se esse thiago castanho olha assim pra mim eu fico até nervoso #MasterChefBR,Positivo
"O Vitor saiu eu não tô acreditando, eu tô bem triste #MasterChefBR",Negativo
#MasterChefBR amanhã no YouTube vou dar mil replay no comentário do Valter kkkk,Neutro
Maravilhosas @user no #ConversaComBial,Positivo
"Gosto do padre, mas cantar trem bala é demais #ConversaComBial",Negativo
Eu faria três pratos. Porque um seria meu com toda certeza.  #MasterChefBR,Neutro
E começooooooouuuu @user  #ConversaComBial #MaiaraeMaraisaNoBial,Positivo
"Fiz um brigadeiro para olhar #MasterChefBR mas não deu certo, hj é eu que saio",Negativo
Thais Araújo. Não gosta de abóbora! 💔  #MaisVoce,Neutro
FAMÍLIA BONITA A DO SERGINHO GROSNJNKDKJ #altashoras,Positivo
"#VideoShowAoVivo no memória foi dito que Carlos ficou casado 23 anos, com Eva, não seria 53 anos?",Negativo
"#Pablo diz em sua música: PORQUE HOMEM NÃO CHORA... Mentira, Chorei Com @user no final do #ConversaComBial #MaiaraeMaraisaNoBial.",Neutro
"A Sophia é muuuuito maravilhosa, acompanho desde RBR, amo muito #AltasHoras",Positivo
FILMES de baixa audiência ----&gt;&gt; ESCURIDÃO TOTAL  #AltasHoras É o Tchan Vanessa da Mata #ClaudiaLeitteNaSabrina #FabricaDeCasamentos Titanic,Negativo
Cadê @user ? Quando ela vai tá no #AltasHoras,Neutro
hoje #AltasHoras tá muito bommm 😍,Positivo
Pqp hein #MasterChefBR,Negativo
Vim só falar de #MasterChefBR mesmo!,Neutro
Nossaa Canta Mt 😱  #Domingolegal  #CDANoDomingoLegal,Positivo
"Esse negócio de não conseguir demonstrar sentimentos sou mt eu, não consigo falar eu te amo pros meus pais e eu odeio isso. #Encontro",Negativo
#VideoShowAoVivo a versão em português é cantada por Robson Anjo.,Neutro
"otimo #ConversacomBial hj, um dos melhores so far.",Positivo
Como assim o Vitor B saiu?! Ontem não aguentei e dormi 😢 #MasterChefBR,Negativo
#MaisVocê alguém sabe se chef Erick tem tt?,Neutro
Maluma de óculos estilo nerd consegue ficar mais gostoso #TheNoite,Positivo
Tudo embolorada as sardinha do Jacquin #MasterChefBR,Negativo
Pessoal falando q a Namaria foi corajosa...corajoso foi esse menino q fez manobras de bike com Namaria. Do jeito q ela é zicada... #MaisVoce,Neutro
Sigo e indico  #Encontro #SextaDetremuraSDV,Positivo
Não gosto da Douglas #MasterChefBR,Negativo
A Band está planejando para o próximo ano uma versão do #MasterChefBR com famosos,Neutro
Essa entrevista com o Drauzio tem um teor de verdade tão grande que eu nem acredito que isso tá passando na Tv aberta... #ConversaComBial,Positivo
Victor B foi eliminado meu Deus crush volta aqui por favor #MasterChefBR,Negativo
@user lindo demais #VideoShowAoVivo,Neutro
#Encontro Demais esse libanês violinista!,Positivo
Quem mentiu pra esse Marco Luque que ele é engraçado? Só o Serginho ri. Mais sem graça que dançar com irmão em festa. #AltasHoras,Negativo
Rolam boatos que Maraísa é do babado #ConversaComBial,Neutro
"Amando o assunto da conversa, Dráuzio divo #ConversaComBial",Positivo
Hoje é dia de #MasterChefBR = ja ter jantando mas na hora do programa você comer até ficar triste,Negativo
"#DomingoLegal ah, esqueci fora Themer. Como diz Carlinho Maia, ta na moda kkkkkk",Neutro
vanessa da mata AMOOOOOOOOOOOOOOOO #altashoras,Positivo
REPETIDO CARAI #MasterChefBR,Negativo
"#VídeoShowAoVivo A cena da Ivana ontem em A Força do Querer foi bem forte, vcs podiam reprisar hj né pf",Neutro
Obrigada por mostrar minha deusa Vivianne Pasmanter #VideoShowAoVivo,Positivo
Não creio que o Crush do #MasterChefBR saiu 😢😢😢 @user vamos torcer por uma repescagem 🙏,Negativo
#altashoras assistindo,Neutro
ESSA MULHER É GUERREIRA TEVE 9 FILHOS #ENCONTRO,Positivo
#MasterChefBR Essa broaca da Mirian vai ficar por causo do teatrinho clichê dela,Negativo
O homem participa com um espirro. @user sobre fecundação #AltasHoras,Neutro
#MasterChefBR nem começou e já vou torcer pra #EquipeAzul por motivos de Mirian que tá na equipe vermelha!,Positivo
ESSA É A PROVA QUE EU TÔ MAIS NERVOUSA DA HISTÓRIA DAS PROVAS NERVOSA #MasterChefBR,Negativo
#MasterChefBR se eu pudesse provar os pratos,Neutro
Coisa mais linda essa edição com a mãe do @user !!!!! 😍😍😍😍💗💗💗💗#altashoras,Positivo
Será que não tem nenhuma assessoria pra ver quais são nossas expressões e como utilizamos de verdade?!!! E o sotaque!!! Pqp #VideoShowAoVivo,Negativo
Paola tão baixinha e ela tava descalça #MasterChefBr,Neutro
vendo #thenoite somente pelo malumaaa,Positivo
#Encontro Quem é simone e simara perto das Irmãs Galvao nos anoa 70 kkkkkk,Negativo
#thenoite @user cara só agora identifiquei o @user,Neutro
Há alguns meses tentei me inscrever numa capelania prisional. O #ConversaComBial de hoje com o @user só aumentou minha vontade.,Positivo
#MasterChefBR essa Mirian e esse leonardo tem que sair pra ontem já,Negativo
#MasterChefBR Fica #FicaYuko,Neutro
"Assistindo Masterchef só por causa da Ana Luiza, tem as melhores frases, além de parecer a Cassie❤.. #MasterChefBR",Positivo
Silvia ganhou! Cenão épico de Duas Caras! #videoshowaovivo,Negativo
Lembrando que o Mr° Catra é judeu e Sociólogo!  #TheNoite,Neutro
Quero ver você seu lindo aqui amanhã @user #videoshowaovivo,Positivo
será que existe simpatia pra tirar nota boa na escola? se tiver me passa pq to precisando #VideoShowAoVivo,Negativo
Batuque na cozinha a sinhá não quer 🎶🎶 #conversacombial,Neutro
Celso na casinha de bonecas 😍 #CarinhaDeAnjo #DomingoLegal #SBT,Positivo
Como que esse povo faz doce e é magro! Dá pra entender???? 🤣🤣🤣#Encontro,Negativo
"#MaisVoce não se desconta FGTS só recolhe, o que desconta é INSS!",Neutro
"Emocionadíssima com a homenagem do @user  a Nelson Xavier. Que ator, gente! Que ator! #RIPNelsonXavier  #VideoShowAoVivo 😥😥😥",Positivo
"Quando ia passar roupa branca era a pior parte,  a cinzas caia na roupa e ficava manchada #MaisVoce",Negativo
Beatriz parece com Fátima o sorriso é igual .Laura é a cara do Bonner #Encontro,Neutro
vitor foi bem agr pra ficar melhor só com a saida da mirian #masterchefbr,Positivo
"O genocida Stalin disse uma vez que se não deixavam os inimigos terem ideias, por que deixariam ter armas? Hitler desarmou também #TheNoite",Negativo
Queria me comunicar com essa capitão Vitor rs  #MasterChefBR,Neutro
"Ai, Ana Luiza é linda né gente? &lt;3 #MasterChefBR",Positivo
"#conversacombial esse moço ta confundindo ansiedade pontual com a doença ansiedade. A doença ansiedade é HORRÍVEL, moço. N é pré show legal",Negativo
Começou #MasterChefBR,Neutro
"#MaisVoce sou muito fã do Dan, nossa que delícia essa entrevista, adorei ele no filme ""tempos de paz"" @user é um ser humano lindo!",Positivo
"PQP, não pode ficar entre Vitor B e Yuko. TEM QUE SAIR OUTRA PESSOAAAA... qualquer um!!!! #MasterChefBR",Negativo
#Encontro tema ótimo. Já  vi apresentadora de TV  dizer q depois de certa idade não se deve usar roupa de cocótinha,Neutro
Alguem sabe o #ig do #cozinheiro gato do #ÉdeCasa????,Positivo
Seria @user o sansão do #MasterChefBR ? Cortou o cabelo e foi eliminado 😐,Negativo
Nem sei quem eu quero que saia pois a única pessoa que eu não gosto é o Leonardo e ele tá no mezanino! #MasterChefBR,Neutro
#VideoShowAoVivo melhor programa da tarde!!,Positivo
"#masterchefbr mas sério, o Fabrizio fez um prato muito bosta, talvez tenha ficado gostoso, mas passou uma impressão péssima",Negativo
"Dan Stulbach no #MaisVoce: vídeos da Ísis Valverde dizendo que o admira, e do Fiuk ""agradecendo a admiração""...",Neutro
"Ana maria manda pra mim,ou me convida ora ir no Programa que eu como o nhoque de abóbora #Maisvocê",Positivo
CALADOOOOOOOOOOOOO #Encontro,Negativo
maira é a que mais fala e é da bagaceira da dupla podemos ver claramente #ConversaComBial,Neutro
#VideoShowAoVivo Que cor de batom perfeita é essa?!  Amei!!!,Positivo
"Disseram que todos deveriam ser ansiosos. Pelo amor de Deus, gente! Ansiedade não é brincadeira não. #ConversaComBial",Negativo
#masterchefbr a pergunta é : QUEM VAI FICAR COM A MIRIAM ???,Neutro
Terminei de assistir o episódio agora e a produção do #MasterChefBR tá óh: de parabéns! 🙌🏻,Positivo
"A mulher faz um monte de filhos e próprios que cuidam um dos outros. Aí é mole, né miga? #Encontro",Negativo
como seria uma galinhada desconstruída?? #MasterChefBR,Neutro
Aline Moraes mais linda ainda #AltasHoras,Positivo
"#VideoShowAoVivo Parece que não vai começar hoje porque temer tá  bombando , Jesus nos acuda .",Negativo
"Hoje, no #Encontro eu percebi que não sou o único que curte uns @user ! (e que o elenco da @user não sabe dançar...)",Neutro
Ta começandooooooooo #MasterChefBR,Positivo
É difícil acreditar que em pleno século XIX ainda existem pessoas que acreditam que homem de vdd não ajudam em casa #Encontro,Negativo
"Vou assistir #TheNoite e dormir, fui 💜",Neutro
"Mas, a gente lida com isso todos dias, cada pequena vitória é uma celebração #ConversaComBial",Positivo
"todo programa a Ana Paula fala ""hoje mais do que nunca"" #MasterChefBR",Negativo
"E ae Victor B, vamo fechar? #MasterChefBR",Neutro
o Vitor B. é o unico crush que eu tenho que não é asiático #MASTERCHEFBR vote @user for the #BTSBBMAs top social artist award,Positivo
Puta que pariu eu vou infartar #MasterChefBR,Negativo
Hoje vou me sentir um lutador no #MasterChefBR ...Só me sentir por que o porte físico mesmo...,Neutro
"Porém, meu crush segue sendo o Fabrizio. Homão da porra!!! #MasterChefBR",Positivo
"O #VideoShowAoVivo depois da @user , está precisando se reinventar viu? Tá chato demais!",Negativo
"@user , só pode ser o Nicolas Prattes.   #VideoShowAoVivo",Neutro
"Sou apaixonado pela @user mulher de postura, e um sorriso encantador #MasterChefBR Um dia ainda vou ao #Arturito",Positivo
Pelo amor de Deus gente #MasterChefBR,Negativo
"Acho que ficar falando ""eu te amo"" a qualquer momento é como usar uma roupa de gala para coisas triviais. Tira o significado. #Encontro",Neutro
Rita Lee maravilhosa sempre!! 💖 #VideoShowAoVivo,Positivo
"Eu como apresentadora de TV procuraria saber se o convidado tem alguma restrição alimentar antes d escolher a receita né, Namaria. #maisvoce",Negativo
Bora povo de casa todo mundo na #Quemsai pq a tia Ana Paula pediu 😂 #MasterChefBR,Neutro
#QuartaDetremuraSDV #MasterChefBR  O melhor progama culinário do Brasil e do mundo 💖💖💖,Positivo
"Uma saudade chamada: Danilo de camisa cor de vinho/rosa, mangas dobradas e colete preto #TheNoite",Negativo
"O crime organizado: Nada funciona sem ordem, sem disciplina, sem autorização. Funciona, né? #ConversaComBial",Neutro
@user Já estou aqui te vendo no #ConversacomBial e adorando mas a minha sonolência amanhã é certa!! 😂😂😂,Positivo
"Grande perda para as artes brasileiras, Nelson Xavier! Descanse em paz! #VideoShowAoVivo",Negativo
Como que os figurantes da praça conseguem ficar tanto tempo fingindo que estão conversando?! 🤔😂😂😂😂 #TheNoite,Neutro
Melhor começo de programa disparado Hahahahaha 😂😂😂😂 #ConversaComBial,Positivo
#VideoShowAoVivo prefiro Julia no vetido de noiva vermelho,Negativo
câmbio negro  #Encontro,Neutro
#VideoShowAoVivo que saudade eterna do vando arrepia ate a alma,Positivo
17 filhos. Socorro! #AltasHoras,Negativo
"#VideoShowAoVivo é o @user , tenho certeza!!!",Neutro
Vai Vitor fidapest #masterchefbr,Positivo
Elas tão beeem perdidas nos gêneros musicais heim #ConversaComBial,Negativo
"Gosto mais do #timeazul, porém o menu do #timevermelho foi mais atrativo pra mim #MasterChefBR",Neutro
#ConversaComBial hoje está bem interessante 👌🏻👌🏻👌🏻,Positivo
#MasterChefBR espero que o programa não se perca... Não pode excluir o menino por causa de acidente de trabalho...Ele tem que continuar,Negativo
hoje é dia de mta emocao... #TheNoite  @user @user,Neutro
A sabedoria do Padre Fábio é anormal. Todo mundo deveria ter a honra de ouvi-lo ou lê-lo pelo menos uma vez na vida 🙏😍 #ConversaComBial,Positivo
CADÊ AQUARELAAAAAA #DomingoLegal,Negativo
QUERO VER O JIN NA PROXIMA TEMPORADA DE #MasterChefBR BULTAOREUNE #BTSBBMAS,Neutro
Ai que música linda❤ #Encontro,Positivo
Muita injustiça isso com o Vitor #masterchefbr,Negativo
"Sexta (12), os infantis e Talk Show do SBT marcaram:  #MundoDisney 3.6 #BomDiaECia 6.4 #ClubeDoChaves 6.9 #TheNoite @user 3.3",Neutro
Ai que lindas @user #ConversaComBial 💕,Positivo
tô precisando de um banho desses pra ver se eu paro de ser trouxa pelo crush #VideoShowAoVivo,Negativo
"Douglas saiu, falta a Mirian agora #MasterChefBR",Neutro
"Oooh Maiara e Maraisa, sabe o que vocês têm? Cês tem sorte que eu amo o cês! @user no #ConversaComBial ❤️",Positivo
"No programa #encontro desta quinta, falaremos sobre preconceito e racismo e convidamos uma atriz branca. Representatividade, NÃO.",Negativo
E a maioria dos cenários de talk shows tem foto de cidade no fundo 🌃 🌃 #ConversaComBial,Neutro
"#videoshowaovivo pô tô muito feliz hoje, vídeo show passando ao vivo aqui em Rio Branco ""Acre "" e podendo interagir com vcs Joca e  Ota, amo",Positivo
"Douglas melhor pessoa dps da yuko,não podia ter saído #MasterchefBR 😭😪😓",Negativo
#FicaVictorB tu não vá estragar essas sardinhas geniais #MasterChefBR,Neutro
"Vanessa Da Mata que ícone!!!! Rainha! #AltasHoras Ai, Ai, Ai",Positivo
meu deus a maiara não deixa a maraisa falar #ConversaComBial,Negativo
Consolidados - GLOBO (16/05):  #BDSP 11.0 #BomDiaBrasil 11.4 #MaisVocê 8.3 #BemEstar 7.2 #Encontro 8.3 #SP1 12.8 #GloboEsporte 11.7,Neutro
Vendo a @user no #EDeCasa orgulho da Bianca,Positivo
"""precisamos de uma musica que homens não tenham vergonha de ouvir"" PRECISAMOS É DE HOMENS MELHOR! #ConversaComBial",Negativo
"Sexo, sangue, violência. Não é Game of Thrones, é  #MasterChefBR",Neutro
#VideoShowAoVivo  Parabéns Otaviano... Deus te abençoe grandemente... tudo de bom...😘😘,Positivo
O cara se enrolou não sei quanto tempo numa sardinha #MasterChefBR,Negativo
"#Encontro.  Eu, há muito faço permanente nos meus cabelos para que eles fiquem pixaim. Só há 6 anos não faço, depois do AVC.",Neutro
#MaisVocê.  Que mulher linda! @user  é um encanto! Tão bom vê-la ! Bom diaa!!!,Positivo
@user é um canastrão  #VideoShowAoVivo,Negativo
"A menina é fã do Justin Bieber, assistiu o filme dele e ""se inspirou""...eu sou fã do @user ... #TheNoite",Neutro
"#VideoShowAoVivo @user  Diva, Linda ... Que mulher completa 😍❤  Tomou de conta da novela",Positivo
EU ACREDITO NÃO GENTE PFVR É ZICADO ISSO #MasterChefBR,Negativo
"vai lá, fogaça #APrévia #MasterChefBR",Neutro
Deu vontade de comer esse macarrão feito com abobrinha 😎👏 #MaisVocê,Positivo
toda a terça eu perco a prova do #MasterChefBR por causa do inglês só pego a de eliminação affff,Negativo
Daqui a pouco no #TheNoite com @user tem #APraçaéNossa30anos,Neutro
Hoje tem Bene Barbosa do MVB no #TheNoite !!!! Imperdível!!!,Positivo
Que batata verde é essa??? #MasterChefBR,Negativo
tô só pelo #MasterChefBR hoje 🌚👩🏻‍🍳,Neutro
"O Padre Fabio de Melo me passa uma paz, deve ser a voz dele. Bial acertou em cheio no convidado de hoje! #ConversaComBial",Positivo
"O Padre Fabio de Melo desperta a luxuria nas mulheres e nas gays,, e Luxuria é pecado #ConversaComBial",Negativo
Na cama em TAQUARITINGA-SP #altashoras,Neutro
Ja era apaixonadinha no maluma na epoca  do dvd do Lucas #TheNoite,Positivo
Só mesmo os maquiadores da globo pra fazer a gatissima da Viviané Pasmanter ficar feia. Parabéns  #VideoShowAoVivo,Negativo
FGTS é obrigação que a empresa recolhe. O que se desconta é o INSS. #MaisVoce,Neutro
ʺNADESSA ATÉ O FIMʺ ʺRodrigo Caioʺ ʺZeca Pagodinhoʺ #KissingStrangersVIDEO #TBTNoEIGames #TheNoite Edmundo Tandara Volero,Positivo
"Que diabos é ""proteína de alto valor biológico""? Tucanaram a carne de primeira? #MasterChefBR",Negativo
Ai meu Coração!!!!  #MasterChefBR,Neutro
Emocionado com a história do Willian @user #Encontro,Positivo
MIRIAN E LEONARDO: DESPREZÍVEIS. FIM #MasterChefBR,Negativo
#MaisVocê Ana Maria o FGTS não é Descontado do salário.  Só é informado.  Descontado e repassado é o valor do INSS.,Neutro
"Bial é maravilhoso, não adianta...  #ConversaComBial",Positivo
Fico vendo essas pessoas que viajaram por vários países enquanto eu quero viajar mas não tenho nem 1 real #Encontro,Negativo
"Se tem medo de vazar seus nudes, não façam nudes. Simples assim. #Encontro",Neutro
"@user Não vejo #MasterChefBR por motivos de sono, mas ver seus comentários no Twitter é genial. ""Gordinho barbudo no mezanino""",Positivo
Não acredito q a equipe vermelha ganhou #MasterChefBR,Negativo
Ana Maria será um obstáculo. Será que vem mais um meme aí? #MaisVoce,Neutro
Acertei!! Amei #VideoShowAoVivo,Positivo
ai caralho!!! que nervoso !!! ja entrou pra história do #masterchefbr,Negativo
"@user @user Deu pra perceber pelo teu pescoço! Mas só vc emagreceu né kkkkkkk... o resto, 🐳 #MasterChefBR",Neutro
Looks maravilhosos no #VideoShowAoVivo,Positivo
#thenoite A familia do Jair Rodrigues não aparece muito na TV. O 'Jairzinho' então sumiu a tempos,Negativo
Galinhada desconstruída = frango desfiado com arroz #MasterChefBR,Neutro
Quero encontrar a Laís Souza. Tenho uma admiração toda especial por ela. #AltasHoras,Positivo
Douglas não pode sair hoje 🙏 #MasterChefBR,Negativo
Vitor B. estragou a sardinha plano A dele na hora de montar. #MasterChefBR,Neutro
finalmente uma receita diferente de sardinha pq aqui só da sardinha tipo 2/3 do ano num aguento muito #MasterChefBR,Positivo
Perdi #MasterChefBR ontem :'c,Negativo
#Encontro  Claudia gimenes está a cara da.Dilma,Neutro
"Crl o mestre mandou e o melhor , #TheNoite",Positivo
Cada porrada no Bob azul eu passo mal  #MasterChefBR,Negativo
Mas só a @user pra completar os desafios do Mestre Mandou!! #TheNoite,Neutro
Ansiosa daqui a pouco @user  no #VideoShowAoVivo vamos lá ver nossa princess brilhar @user,Positivo
Taís Araújo não comeu abóbora mas escutou muita abobrinha no #MaisVocê,Negativo
Vamos ver se hoje repete a regra: TODA sertaneja que vai no #TheNoite quer dar pro Danilo,Neutro
Eu amo a Yuko!!!!!!!!  #MasterChefBR,Positivo
MIIIRIAN FALÇAAAAAA #MASTERCHEFBR,Negativo
Audiência de 16 de Maio - SP  Mister Brau 20.7 #PowerCoupleBrasil 7.6 Totalmente Sem Rumo 2: Defensores da Natureza 6.8 #MasterChefBr 6.3,Neutro
se não for pra casar duas vezes que nem o Nando Reis eu nem quero #Encontro,Positivo
#AltasHoras em casa em pleno sábado,Negativo
Tomara que não estraguem os baby beef #MasterChefBR,Neutro
Eu acho que a Sophia devia ficar pra sempre no #VideoShowAoVivo,Positivo
Nao creio que o Vitor B. Saiu #MasterChefBR,Negativo
"Se puder vou fazer meu próximo níver, só sobre unicórnio kkkkk 😂 🦄 #MaisVoce",Neutro
"Amoooo ""Adultos com voz de criança"" deveria passar todos os dias @user @user @user @user ❤  #TheNoite",Positivo
#masterchefbr ai que nervosuuu,Negativo
Brasil tem potencial pra tudo porque tem uma grande variadade de produtos exoticos e unicos #MasterChefBR,Neutro
Daqui a pouco tem Marcos &amp; Belutti no #encontro 🤗😍,Positivo
vitor b. cagou no pau ne #MasterChefBR,Negativo
Será que o Léo ganha sua primeira prova em grupo? #MasterChefBR,Neutro
Assuntos do Momento #LulaEuConfio Lula depõe hoje ao juiz Sérgio Moro #MasterChefBR Episódio teve muitas reviravoltas e discurso emocionante,Positivo
Já com fome pra assistir o #MasterChefBR,Negativo
Vaidoso e muito  rs #ConversaComBial,Neutro
"Tudo de Unicórnio, que lindoooo 🌈🌈 #MaisVocê",Positivo
